pixel_id,latitude,longitude,classe_pixel,classe_pixel_significado,categoria_agua,qualidade_pixel,distancia_min_exutorio_m,janela_2km,janela_5km,janela_10km
69226,-15.521578082720469,-47.92298059867744,1,land,terra,3,5137.250880468253,False,False,True
69227,-15.521722409194266,-47.92203855268269,1,land,terra,3,5213.888767632015,False,False,True
69228,-15.52171010943111,-47.92211884392373,1,land,terra,3,5207.3222695448485,False,False,True
69229,-15.52180713482862,-47.921485528425364,1,land,terra,3,5259.287220537674,False,False,True
69230,-15.52170776358134,-47.92213416926364,1,land,terra,3,5206.069522951253,False,False,True
69231,-15.521404227878032,-47.92411538434368,1,land,terra,1,5044.242778023239,False,False,True
69232,-15.517455194973182,-47.94988603884116,1,land,terra,1,3361.6083829002137,False,True,True
69233,-15.517474199876276,-47.94976211870545,1,land,terra,1,3366.134453716349,False,True,True
69234,-15.517606117037941,-47.94890184087683,1,land,terra,3,3398.863000111775,False,True,True
69235,-15.51765309430438,-47.94859549476132,1,land,terra,0,3411.060799349188,False,True,True
69236,-15.51767763100453,-47.9484354966404,1,land,terra,1,3417.543001729963,False,True,True
69237,-15.517672617688557,-47.94846821425858,1,land,terra,1,3416.210878090301,False,True,True
69238,-15.517606084048731,-47.948902145755596,1,land,terra,1,3398.849684264138,False,True,True
69239,-15.517562280861325,-47.949187836350234,1,land,terra,0,3387.7293611390446,False,True,True
69240,-15.517445026967529,-47.94995252642889,1,land,terra,0,3359.1969305110933,False,True,True
69241,-15.51705495418058,-47.95249625928216,2,land_near_water,terra_proxima_agua,0,3255.4876258089034,False,True,True
69242,-15.51740152997254,-47.95023668875507,1,land,terra,1,3349.050678004215,False,True,True
69243,-15.517464284673622,-47.94982749158942,1,land,terra,1,3363.730046826209,False,True,True
69244,-15.517438523787145,-47.94999557216204,1,land,terra,1,3357.6352837841746,False,True,True
69245,-15.517145728562044,-47.95190574949214,1,land,terra,1,3283.440670373796,False,True,True
69246,-15.516837750815126,-47.95391459237487,1,land,terra,2049,3192.5465169660324,False,True,True
69247,-15.516835306868725,-47.95393055875638,1,land,terra,1,3191.87319555037,False,True,True
69248,-15.516769102445076,-47.954362282408,1,land,terra,2049,3173.879204884002,False,True,True
69249,-15.516737345086433,-47.954569394407315,1,land,terra,1,3160.6789545974866,False,True,True
69250,-15.516695126623068,-47.954844716204434,1,land,terra,1,3143.2953865700106,False,True,True
69251,-15.51609819559813,-47.95873715262371,1,land,terra,1,2919.373638799749,False,True,True
69252,-15.51590561220711,-47.959992704002616,1,land,terra,1,2856.7890599616067,False,True,True
69253,-15.515855854005848,-47.960317271754434,1,land,terra,1,2841.45056059063,False,True,True
69254,-15.515921619952302,-47.95988856795788,1,land,terra,3,2861.7812058996556,False,True,True
69255,-15.516025086889208,-47.95921407292326,1,land,terra,1,2894.9985291307876,False,True,True
69256,-15.516075341165546,-47.95888647808118,1,land,terra,0,2911.661191318752,False,True,True
69257,-15.51599855236219,-47.959387126706076,1,land,terra,0,2886.333798648723,False,True,True
69258,-15.514142442591092,-47.97148950945234,1,land,terra,0,2491.8876915649703,False,True,True
69259,-15.514040355399452,-47.97215479713509,1,land,terra,0,2487.401791851443,False,True,True
69260,-15.514191430227099,-47.971170300133,2,land_near_water,terra_proxima_agua,0,2494.781061267366,False,True,True
69261,-15.514023658326115,-47.97226363647144,1,land,terra,0,2486.866902413059,False,True,True
69262,-15.514022529085363,-47.9722710102115,1,land,terra,0,2486.8324827787465,False,True,True
69263,-15.51403768196613,-47.972172279712936,1,land,terra,2,2487.311157489793,False,True,True
69264,-15.513948754662202,-47.972751794370424,2,land_near_water,terra_proxima_agua,0,2485.16113885632,False,True,True
69265,-15.514009242031957,-47.97235764178657,1,land,terra,2,2486.449585993601,False,True,True
69266,-15.513830309347046,-47.97352366239977,1,land,terra,0,2484.7765696075767,False,True,True
69267,-15.513791465100512,-47.97377679619717,1,land,terra,0,2485.267450209799,False,True,True
69268,-15.514229010220923,-47.9709255124111,1,land,terra,1,2497.3228386128676,False,True,True
69269,-15.514128385725979,-47.97158127548431,1,land,terra,1,2491.1419361121298,False,True,True
69270,-15.514213302365008,-47.9710279028177,1,land,terra,3,2496.224257555018,False,True,True
69271,-15.514259012152026,-47.97073002928835,1,land,terra,3,2499.555215971293,False,True,True
69272,-15.514287262184512,-47.97054593766654,1,land,terra,1,2501.821114312292,False,True,True
69273,-15.514221392844714,-47.97097521521789,1,land,terra,3,2496.7826088584156,False,True,True
69274,-15.51344447564231,-47.976038310557215,1,land,terra,3,2503.1049894750863,False,True,True
69275,-15.513391003556515,-47.97638675302812,1,land,terra,2049,2507.986741075957,False,True,True
69276,-15.513397586201872,-47.976343885721064,1,land,terra,3,2507.3553355264253,False,True,True
69277,-15.50627010089375,-48.022766445324464,1,land,terra,2049,5923.515691977831,False,False,True
69278,-15.507193759146716,-48.016756701450504,1,land,terra,2051,5343.615190145397,False,False,True
69279,-15.50708365107311,-48.0174731960318,1,land,terra,2049,5412.709541732987,False,False,True
69280,-15.507050898966016,-48.01768633491537,1,land,terra,2049,5433.309193404937,False,False,True
69281,-15.507041582766613,-48.017746993329865,1,land,terra,2049,5439.175232271741,False,False,True
69282,-15.507090285344335,-48.0174301278646,1,land,terra,2051,5408.5485166198705,False,False,True
69283,-15.507127705507376,-48.01718668363429,1,land,terra,2049,5385.049587831915,False,False,True
69284,-15.506070223162322,-48.0240670732577,1,land,terra,2049,6042.870964960599,False,False,True
69285,-15.5060734688612,-48.02404601370688,1,land,terra,2049,6040.930122411083,False,False,True
69286,-15.506439803395699,-48.02166276958724,1,land,terra,2049,5821.181667205451,False,False,True
69287,-15.506615346016781,-48.0205207347459,1,land,terra,1,5709.128133304003,False,False,True
69288,-15.506330481555276,-48.02237426143017,1,land,terra,3,5887.709489300465,False,False,True
69289,-15.50644551677203,-48.02162585699182,1,land,terra,3,5817.549736177794,False,False,True
69290,-15.50666161130327,-48.02021990521764,1,land,terra,3,5679.693817939579,False,False,True
69291,-15.506655605321063,-48.020258991203264,1,land,terra,1,5683.515790578695,False,False,True
69292,-15.506678558692688,-48.020109656512666,1,land,terra,3,5668.916160382633,False,False,True
69293,-15.50677104224383,-48.019507924217976,1,land,terra,1,5610.179635376963,False,False,True
69294,-15.5068280265282,-48.01913716071283,1,land,terra,3,5574.0627359345735,False,False,True
69295,-15.50692764617498,-48.01848897642782,1,land,terra,3,5511.061612455931,False,False,True
69296,-15.506410005797354,-48.021857225041344,1,land,terra,1,5840.3042371496185,False,False,True
69297,-15.506235931586776,-48.02298974291182,1,land,terra,1,5943.927531328807,False,False,True
69298,-15.506173931363659,-48.02339310738648,1,land,terra,3,5980.892931072287,False,False,True
69299,-15.50504922202881,-48.030712382577235,1,land,terra,2,6666.15905082635,False,False,True
69300,-15.505073920705234,-48.030551747919276,1,land,terra,2,6650.854441530116,False,False,True
69301,-15.505091512629265,-48.03043733594064,1,land,terra,3,6639.96022261529,False,False,True
69302,-15.505057322894885,-48.03065972153291,1,land,terra,3,6661.140288927796,False,False,True
69303,-15.505028942392693,-48.03084432159062,1,land,terra,2,6678.737122507349,False,False,True
69304,-15.505006026254913,-48.03099337984929,1,land,terra,2,6692.956119724847,False,False,True
69305,-15.505097131642065,-48.03040082599256,1,land,terra,0,6636.484559682516,False,False,True
69306,-15.505130812461948,-48.03018176729688,1,land,terra,0,6615.644614082022,False,False,True
69307,-15.505078087401342,-48.03052471226613,1,land,terra,2,6648.278978233517,False,False,True
69308,-15.505068257213146,-48.030588658944,1,land,terra,2,6654.36942650574,False,False,True
69309,-15.505020762986375,-48.030897577602616,1,land,terra,0,6683.815740616543,False,False,True
69310,-15.5051009010877,-48.03037635579108,1,land,terra,0,6634.1551322668,False,False,True
69311,-15.50506463673673,-48.030612235709555,1,land,terra,0,6656.615103562853,False,False,True
69312,-15.505037658533656,-48.03078771553987,1,land,terra,0,6673.338801619195,False,False,True
69313,-15.504966903363066,-48.03124792278766,1,land,terra,2,6717.257651185336,False,False,True
69314,-15.504956986304064,-48.03131243349577,1,land,terra,0,6723.420837850155,False,False,True
69315,-15.505096619345785,-48.03040425376378,1,land,terra,0,6636.8098139834265,False,False,True
69316,-15.505109646045762,-48.03031953509953,1,land,terra,0,6628.747613241692,False,False,True
69317,-15.505141551706902,-48.03011202388387,1,land,terra,0,6609.012769106067,False,False,True
69318,-15.505136303460716,-48.03014617220515,1,land,terra,0,6612.258968213349,False,False,True
69319,-15.50505624856226,-48.03066687860854,1,land,terra,0,6661.820504916151,False,False,True
69320,-15.504963543881113,-48.0312698509062,1,land,terra,3,6719.351645947692,False,False,True
69321,-15.504924396710882,-48.031524476739435,1,land,terra,1,6743.6901312207865,False,False,True
69322,-15.504941752269213,-48.03141160895751,1,land,terra,0,6732.898249582539,False,False,True
69323,-15.504946558469454,-48.031380362059,1,land,terra,0,6729.911371868611,False,False,True
69324,-15.504953872286295,-48.03133280598968,1,land,terra,0,6725.366320114037,False,False,True
69325,-15.505024084480379,-48.03087615442644,1,land,terra,2,6681.770524724404,False,False,True
69326,-15.504972810815412,-48.03120965601414,1,land,terra,0,6713.6008570529175,False,False,True
69327,-15.50493614233139,-48.031448166380585,1,land,terra,2,6736.392370179149,False,False,True
69328,-15.504873998770531,-48.031852362833945,1,land,terra,0,6775.068235361528,False,False,True
69329,-15.50491768947762,-48.03156821980974,1,land,terra,1,6747.872712071745,False,False,True
69330,-15.504931676762874,-48.03147726544205,1,land,terra,1,6739.174019614748,False,False,True
69331,-15.504755414226562,-48.032623672696566,1,land,terra,3,6849.04806424051,False,False,True
69332,-15.504806159056177,-48.032293659815366,1,land,terra,3,6817.366536469678,False,False,True
69333,-15.50485199558175,-48.03199559441339,1,land,terra,3,6788.787652561657,False,False,True
69334,-15.504824562118264,-48.03217408757632,1,land,terra,0,6805.896659429311,False,False,True
69335,-15.503693958477095,-48.03952989305992,1,land,terra,0,7520.6855372388545,False,False,True
69336,-15.5037758106513,-48.03899767912242,1,land,terra,0,7468.386798055754,False,False,True
69337,-15.503843796761146,-48.038555619161514,1,land,terra,0,7425.010050285776,False,False,True
69338,-15.501753676543643,-48.05214953424564,1,land,terra,3,8781.2418857186,False,False,True
69339,-15.501749382923244,-48.05217744907742,1,land,terra,1,8784.067437870262,False,False,True
69340,-15.501891298697721,-48.05125504900957,1,land,terra,3,8690.774321321487,False,False,True
69341,-15.501983671167048,-48.050654649994954,1,land,terra,3,8630.133490880085,False,False,True
69342,-15.501957578922005,-48.05082425483806,1,land,terra,3,8647.25677459997,False,False,True
69343,-15.502056482163054,-48.05018139722864,1,land,terra,3,8582.382563605028,False,False,True
69344,-15.500973639557301,-48.0572211269955,1,land,terra,3,9296.760538226335,False,False,True
69345,-15.500783904508435,-48.058454113630546,1,land,terra,1,9422.711858547726,False,False,True
69346,-15.501627092785252,-48.05297438375351,1,land,terra,3,8864.776009260502,False,False,True
69347,-15.50056780113503,-48.059858409158096,1,land,terra,3,9566.431938989555,False,False,True
69348,-15.50067931836078,-48.05913378552037,1,land,terra,1,9492.23625557402,False,False,True
69349,-15.50072570387231,-48.058832385582434,1,land,terra,2049,9461.397152896512,False,False,True
69350,-15.500726360059662,-48.05882814221508,1,land,terra,2049,9460.962899042155,False,False,True
69351,-15.500648698370169,-48.05933281861422,1,land,terra,2049,9512.607725961321,False,False,True
69352,-15.500656803063945,-48.0592801759949,1,land,terra,2049,9507.21877556844,False,False,True
69353,-15.50054537410808,-48.06000426480301,1,land,terra,2051,9581.374231570831,False,False,True
69354,-15.501562487750766,-48.05339444426551,1,land,terra,2049,8907.370198003817,False,False,True
69355,-15.50156917012167,-48.05335103732046,2,land_near_water,terra_proxima_agua,2049,8902.96695619136,False,False,True
69356,-15.500689904449908,-48.05906517458067,1,land,terra,2049,9485.213442727194,False,False,True
69357,-15.500753949701961,-48.0586490227617,1,land,terra,2049,9442.640527312979,False,False,True
69358,-15.500876972431843,-48.05784961029377,1,land,terra,2049,9360.930352423613,False,False,True
69359,-15.50092882699833,-48.05751267049607,1,land,terra,0,9326.518929307458,False,False,True
69360,-15.500896897566955,-48.05772019562039,1,land,terra,2,9347.710868779865,False,False,True
69361,-15.500794727793332,-48.05838416752465,1,land,terra,0,9415.557558033503,False,False,True
69362,-15.500751950131102,-48.058662214559774,1,land,terra,0,9443.988045935897,False,False,True
69363,-15.521740392198796,-47.920623869924384,1,land,terra,2051,5342.007294402371,False,False,True
69364,-15.521577670351189,-47.92168604722525,1,land,terra,2049,5254.4628150621675,False,False,True
69365,-15.521840803302544,-47.919968428788366,1,land,terra,0,5396.552434132207,False,False,True
69366,-15.521477770840692,-47.92233813788624,2,land_near_water,terra_proxima_agua,0,5201.25731767869,False,False,True
69367,-15.521319247805145,-47.92337284905307,3,water_near_land,agua,4,5117.712846784968,False,False,True
69368,-15.521315439409499,-47.92339771271293,3,water_near_land,agua,4,5115.718892471587,False,False,True
69369,-15.521185226787265,-47.92424761039331,2,land_near_water,terra_proxima_agua,0,5044.118751248332,False,False,True
69370,-15.521449774468232,-47.92252090174776,1,land,terra,2,5186.420905934553,False,False,True
69371,-15.521136270939166,-47.92456714914613,1,land,terra,3,5017.260338354823,False,False,True
69372,-15.521367278268334,-47.92305938114367,1,land,terra,3,5142.906091039537,False,False,True
69373,-15.521203934109648,-47.92412553509121,1,land,terra,3,5054.404714787248,False,False,True
69374,-15.5214124484419,-47.92276456164461,1,land,terra,1,5166.693690040541,False,False,True
69375,-15.52127186946667,-47.92368213835971,1,land,terra,3,5091.881737745131,False,False,True
69376,-15.521179488018541,-47.9242851108761,1,land,terra,1,5040.961345934856,False,False,True
69377,-15.521313173012633,-47.92341256246891,1,land,terra,3,5114.527820110294,False,False,True
69378,-15.521321787522018,-47.923356341551994,1,land,terra,3,5119.036347080595,False,False,True
69379,-15.517200378401288,-47.95025174660731,1,land,terra,3,3368.0030305142013,False,True,True
69380,-15.517491960072649,-47.94835021758183,1,land,terra,3,3439.885549503152,False,True,True
69381,-15.517407698230835,-47.94889976415459,1,land,terra,1,3417.981960526643,False,True,True
69382,-15.51745075752273,-47.94861896845907,1,land,terra,0,3429.0607799023023,False,True,True
69383,-15.517425931781277,-47.94878089253348,1,land,terra,0,3422.6427333321103,False,True,True
69384,-15.517465599071926,-47.94852221616395,1,land,terra,2,3432.932275579051,False,True,True
69385,-15.51743522009985,-47.948720356047374,1,land,terra,0,3425.0323141493077,False,True,True
69386,-15.517313919051007,-47.94951144422714,1,land,terra,1,3394.671152648207,False,True,True
69387,-15.51727937492166,-47.949736742622804,1,land,terra,0,3386.3739852867598,False,True,True
69388,-15.51742586889901,-47.94878140396668,2,land_near_water,terra_proxima_agua,0,3422.621100505718,False,True,True
69389,-15.517317523630645,-47.94948800597331,6,low_coh_water_near_land,agua,4,3395.5422498456937,False,True,True
69390,-15.516948970083126,-47.95189183920962,2,land_near_water,terra_proxima_agua,0,3302.1022863543385,False,True,True
69391,-15.517281485054236,-47.94972348629159,1,land,terra,0,3386.8502983034164,False,True,True
69392,-15.51718732969151,-47.95033753894256,1,land,terra,1,3365.0125496480823,False,True,True
69393,-15.517294033867845,-47.94964173938763,1,land,terra,1,3389.8446371610967,False,True,True
69394,-15.51653268370787,-47.9546071677762,1,land,terra,1,3173.9878948435876,False,True,True
69395,-15.516275388498732,-47.95628480282363,1,land,terra,2049,3071.9747275182062,False,True,True
69396,-15.516355695454903,-47.955761264880046,1,land,terra,2049,3103.01840703294,False,True,True
69397,-15.517031032868791,-47.951357736278965,1,land,terra,2049,3328.07762134713,False,True,True
69398,-15.516654285585181,-47.953815048529236,1,land,terra,2049,3215.447459494181,False,True,True
69399,-15.516635597831991,-47.95393693039506,1,land,terra,2049,3210.3368783906485,False,True,True
69400,-15.516413200116483,-47.95538710809069,1,land,terra,1,3125.6414046880445,False,True,True
69401,-15.515830390864657,-47.959187326374035,1,land,terra,1,2914.044944625387,False,True,True
69402,-15.516510126433745,-47.954755565283165,1,land,terra,2049,3164.657010538987,False,True,True
69403,-15.515659555830899,-47.96030108697613,1,land,terra,3,2860.384643739412,False,True,True
69404,-15.516425066320577,-47.955310222703474,1,land,terra,1,3130.331410681642,False,True,True
69405,-15.516184833829767,-47.95687657305905,1,land,terra,1,3037.768671728076,False,True,True
69406,-15.516127287694006,-47.95725179442002,1,land,terra,3,3016.6003994114467,False,True,True
69407,-15.51596817520012,-47.95828919138257,1,land,terra,1,2960.2141908404988,False,True,True
69408,-15.51586692080921,-47.95894960981133,1,land,terra,3,2926.01335576271,False,True,True
69409,-15.515818319286504,-47.9592664996087,1,land,terra,0,2910.090309944464,False,True,True
69410,-15.51387229495628,-47.971954871767934,2,land_near_water,terra_proxima_agua,0,2510.045626032667,False,True,True
69411,-15.513916415832362,-47.97166736832821,3,water_near_land,agua,4,2511.9393945835004,False,True,True
69412,-15.513982614796992,-47.971235984159996,2,land_near_water,terra_proxima_agua,0,2515.507049980198,False,True,True
69413,-15.513802581953295,-47.97240922144198,1,land,terra,0,2507.842913465595,False,True,True
69414,-15.513767968159044,-47.972634801889456,2,land_near_water,terra_proxima_agua,0,2507.11030929751,False,True,True
69415,-15.513844327217928,-47.9721372196297,3,water_near_land,agua,4,2509.0438508010648,False,True,True
69416,-15.51378586932328,-47.97251818216239,2,land_near_water,terra_proxima_agua,0,2507.45840532587,False,True,True
69417,-15.513833278805498,-47.972209251635604,1,land,terra,0,2508.691222672428,False,True,True
69418,-15.514010002055748,-47.97105760972073,1,land,terra,2,2517.2345608443607,False,True,True
69419,-15.513756741627558,-47.97270804156915,1,land,terra,3,2506.9227300980056,False,True,True
69420,-15.513626801528757,-47.97355479895805,1,land,terra,1,2506.6059870944,False,True,True
69421,-15.513801504108153,-47.97241637388419,1,land,terra,1,2507.813870647244,False,True,True
69422,-15.513766176357837,-47.97264660294502,1,land,terra,1,2507.076511861333,False,True,True
69423,-15.51392355408882,-47.97162104619554,1,land,terra,1,2512.2775631306476,False,True,True
69424,-15.5138250373765,-47.97226306162963,1,land,terra,1,2508.4424093925013,False,True,True
69425,-15.513904068584313,-47.971748058373805,1,land,terra,1,2511.3649237870995,False,True,True
69426,-15.513173555202798,-47.97650853592688,1,land,terra,3,2531.8355066919826,False,True,True
69427,-15.513147769929622,-47.976676580160984,1,land,terra,2051,2534.486627766678,False,True,True
69428,-15.513080810194054,-47.977112903220245,1,land,terra,2051,2541.9713610295607,False,True,True
69429,-15.513993628281526,-47.97116484209255,1,land,terra,3,2516.168549493498,False,True,True
69430,-15.513036875302525,-47.977399234374275,1,land,terra,3,2547.350490619113,False,True,True
69431,-15.512700180530345,-47.97959365217724,1,land,terra,2051,2600.601882402492,False,True,True
69432,-15.512772833081762,-47.97912039994338,1,land,terra,2049,2587.346086201624,False,True,True
69433,-15.507147845209195,-48.0157618115951,1,land,terra,2049,5261.44251629309,False,False,True
69434,-15.507036299426794,-48.01648769073631,1,land,terra,2049,5330.971831755982,False,False,True
69435,-15.506969787781888,-48.01692055846087,1,land,terra,1,5372.557724514333,False,False,True
69436,-15.50685243633561,-48.017684377223304,1,land,terra,2049,5446.155033976513,False,False,True
69437,-15.506949116447462,-48.01705530148291,1,land,terra,2049,5385.518835204336,False,False,True
69438,-15.507030962695273,-48.01652273924061,1,land,terra,2049,5334.332336720407,False,False,True
69439,-15.505994317732574,-48.0232676354276,1,land,terra,2049,5984.010603444233,False,False,True
69440,-15.506008151941845,-48.02317765422947,1,land,terra,2049,5975.777139967719,False,False,True
69441,-15.506439222058013,-48.02037311428916,1,land,terra,2049,5707.298453430931,False,False,True
69442,-15.506545285534127,-48.019683046797354,1,land,terra,1,5639.982907734707,False,False,True
69443,-15.506373361901181,-48.020801676478925,1,land,terra,1,5749.199880925815,False,False,True
69444,-15.506366016388798,-48.02084950297092,1,land,terra,1,5753.880183911332,False,False,True
69445,-15.506599503121432,-48.01933038069104,1,land,terra,3,5605.655422371044,False,False,True
69446,-15.506630466487207,-48.01912895273989,1,land,terra,1,5586.0726886238135,False,False,True
69447,-15.506553986280979,-48.01962661974039,1,land,terra,1,5634.485321527676,False,False,True
69448,-15.506476791860512,-48.02012894907608,1,land,terra,3,5683.455587535382,False,False,True
69449,-15.506485409258248,-48.02007299005124,1,land,terra,3,5677.994096244186,False,False,True
69450,-15.506700349794103,-48.01867477700034,1,land,terra,3,5541.977208204758,False,False,True
69451,-15.50588784560447,-48.02396105556966,1,land,terra,2049,6047.604780909204,False,False,True
69452,-15.50598130627589,-48.02335332305063,1,land,terra,1,5991.843561836263,False,False,True
69453,-15.504895085727743,-48.0304222760177,1,land,terra,0,6652.074796711367,False,False,True
69454,-15.504998680122963,-48.02974847703439,1,land,terra,0,6588.125635829599,False,False,True
69455,-15.505038259908208,-48.02949104312296,1,land,terra,0,6563.744392416215,False,False,True
69456,-15.504989199418002,-48.029810158889006,1,land,terra,2,6593.971517735042,False,False,True
69457,-15.504945654764251,-48.03009339479223,1,land,terra,0,6620.836788424033,False,False,True
69458,-15.504979156506328,-48.029875497324326,1,land,terra,0,6600.165748793945,False,False,True
69459,-15.505003150905686,-48.02971943753249,1,land,terra,0,6585.373489442416,False,False,True
69460,-15.504938680606424,-48.03013878057539,1,land,terra,0,6625.1446295786445,False,False,True
69461,-15.504921558587688,-48.030250154577686,1,land,terra,0,6635.720052041846,False,False,True
69462,-15.504871018788021,-48.03057888478935,1,land,terra,2,6666.964971153346,False,False,True
69463,-15.504919695006727,-48.030262294530246,1,land,terra,0,6636.8729198169885,False,False,True
69464,-15.50490889382843,-48.03033255799755,1,land,terra,2,6643.547731725296,False,False,True
69465,-15.50489134403498,-48.03044671570428,1,land,terra,0,6654.3968557796625,False,False,True
69466,-15.50483775603881,-48.0307952713066,1,land,terra,0,6687.556171380236,False,False,True
69467,-15.50483219415903,-48.030831457234,1,land,terra,2,6691.001450265063,False,False,True
69468,-15.504938890126406,-48.03013749653593,1,land,terra,2,6625.021905437645,False,False,True
69469,-15.504960503455916,-48.02999692805645,1,land,terra,0,6611.681723203317,False,False,True
69470,-15.504943213520654,-48.030109397622994,1,land,terra,0,6622.354394429387,False,False,True
69471,-15.504932563163491,-48.03017868129996,1,land,terra,0,6628.931623706031,False,False,True
69472,-15.50497213666047,-48.02992129477332,1,land,terra,2,6604.5072042924785,False,False,True
69473,-15.504958408180824,-48.030010600014975,1,land,terra,2,6612.978373742168,False,False,True
69474,-15.504832236364091,-48.030831260973514,1,land,terra,0,6690.9819440684605,False,False,True
69475,-15.504786117823953,-48.031131233177405,1,land,terra,1,6719.563912694222,False,False,True
69476,-15.50478278255736,-48.03115293900146,1,land,terra,0,6721.633388140867,False,False,True
69477,-15.504775552778877,-48.03119997573083,1,land,terra,0,6726.118768619015,False,False,True
69478,-15.504962574481512,-48.02998356813106,2,land_near_water,terra_proxima_agua,0,6610.413126451458,False,False,True
69479,-15.504829568849734,-48.030848678647715,1,land,terra,0,6692.639825081361,False,False,True
69480,-15.504813148137876,-48.03095549473693,1,land,terra,0,6702.813922302047,False,False,True
69481,-15.50476509627552,-48.03126804107376,1,land,terra,2,6732.610635732512,False,False,True
69482,-15.50474245801668,-48.03141529626578,1,land,terra,0,6746.662894155517,False,False,True
69483,-15.504667848225766,-48.031900573820735,1,land,terra,3,6793.033669584562,False,False,True
69484,-15.504541107999742,-48.032724888268035,1,land,terra,1,6872.01288845385,False,False,True
69485,-15.504603158405398,-48.03232135050274,1,land,terra,1,6833.31592421456,False,False,True
69486,-15.504671533059026,-48.03187667541619,1,land,terra,1,6790.7471596749965,False,False,True
69487,-15.504713247707496,-48.03160539010884,1,land,terra,0,6764.81510120929,False,False,True
69488,-15.504772777153097,-48.031218276005006,1,land,terra,2,6727.861587900137,False,False,True
69489,-15.503623455846407,-48.038696050815304,1,land,terra,0,7451.293540266321,False,False,True
69490,-15.501325645594724,-48.05363975455094,1,land,terra,3,8943.328005828509,False,False,True
69491,-15.501435963676094,-48.05292276525006,1,land,terra,3,8870.670984328543,False,False,True
69492,-15.50130533287293,-48.05377178632768,1,land,terra,3,8956.717228524767,False,False,True
69493,-15.50208746485584,-48.048688099894946,1,land,terra,3,8443.47995077539,False,False,True
69494,-15.501193516199606,-48.054498516291574,1,land,terra,3,9030.468098499538,False,False,True
69495,-15.50153620715127,-48.05227126087823,1,land,terra,3,8804.728625767104,False,False,True
69496,-15.50150109362217,-48.05249948984113,1,land,terra,3,8827.820139906395,False,False,True
69497,-15.501683169596076,-48.05131606750058,1,land,terra,3,8708.187848144196,False,False,True
69498,-15.501043607004902,-48.05547354333936,1,land,terra,1,9129.549440743987,False,False,True
69499,-15.50065036425617,-48.05803047268131,1,land,terra,1,9390.108609612196,False,False,True
69500,-15.500677265141217,-48.057855681562216,1,land,terra,1,9372.263842871123,False,False,True
69501,-15.500610096713906,-48.05829218533955,1,land,terra,1,9416.835284717747,False,False,True
69502,-15.50062050922727,-48.05822454246834,1,land,terra,3,9409.926209707399,False,False,True
69503,-15.500718333299407,-48.05758886590792,1,land,terra,1,9345.0327087545,False,False,True
69504,-15.50077731510591,-48.057205594581205,1,land,terra,2049,9305.935597663358,False,False,True
69505,-15.500575513147469,-48.058517001769644,1,land,terra,2049,9439.801739671964,False,False,True
69506,-15.500454306422947,-48.05930464342913,1,land,terra,2049,9520.324909782317,False,False,True
69507,-15.50044491615262,-48.0593656830676,2,land_near_water,terra_proxima_agua,2051,9526.568770607273,False,False,True
69508,-15.500324182330035,-48.06015022973878,1,land,terra,2049,9606.870648207154,False,False,True
69509,-15.501355280564672,-48.05344954720147,1,land,terra,2049,8924.023786425494,False,False,True
69510,-15.501349792854812,-48.05348523420173,1,land,terra,2049,8927.641161663616,False,False,True
69511,-15.500767635659182,-48.05726864200461,1,land,terra,2049,9312.364217886963,False,False,True
69512,-15.500727814004685,-48.05752744835394,1,land,terra,2049,9338.764489883542,False,False,True
69513,-15.500756471040589,-48.05734125579136,1,land,terra,0,9319.769917729132,False,False,True
69514,-15.50076611263023,-48.057278638161335,1,land,terra,0,9313.382898854956,False,False,True
69515,-15.500738640755507,-48.05745720558605,1,land,terra,0,9331.597156846037,False,False,True
69516,-15.500775846435717,-48.05721557190657,2,land_near_water,terra_proxima_agua,0,9306.949469872055,False,False,True
69517,-15.521374543820793,-47.92171468275416,1,land,terra,3,5263.861378060829,False,False,True
69518,-15.520698385896214,-47.92612792325832,1,land,terra,2,4899.121631894507,False,True,True
69519,-15.520860373379978,-47.925070705502776,1,land,terra,2,4986.472202550775,False,True,True
69520,-15.521089459257642,-47.92357550275187,2,land_near_water,terra_proxima_agua,0,5111.8733276813555,False,False,True
69521,-15.52109221449426,-47.92355752435367,3,water_near_land,agua,4,5113.393836217247,False,False,True
69522,-15.520741939785038,-47.92584368947997,2,land_near_water,terra_proxima_agua,2,4922.494378840417,False,True,True
69523,-15.521406576617807,-47.92150562128967,1,land,terra,0,5280.948261159849,False,False,True
69524,-15.520706539898503,-47.92607473777559,1,land,terra,1,4903.488531679582,False,True,True
69525,-15.521183962928454,-47.92295869949288,1,land,terra,3,5163.083248240767,False,False,True
69526,-15.520958218458912,-47.924432136351584,1,land,terra,1,5039.768486306318,False,False,True
69527,-15.521040493644787,-47.92389514399014,1,land,terra,1,5084.888271103196,False,False,True
69528,-15.520995385253526,-47.92418957011466,1,land,terra,3,5060.115994326578,False,False,True
69529,-15.520999826497214,-47.92416059064993,1,land,terra,1,5062.5505797945525,False,False,True
69530,-15.521103933728547,-47.923481095729755,1,land,terra,1,5119.86066038233,False,False,True
69531,-15.521181362921064,-47.92297571722594,1,land,terra,3,5161.715123422551,False,False,True
69532,-15.517466752163855,-47.94721847840907,1,land,terra,1,3506.2988504934165,False,True,True
69533,-15.517347604046668,-47.94799556320635,1,land,terra,1,3473.270716810141,False,True,True
