rank,produto,cycle,pass,tile,data_inicio,data_fim,tamanho_mb,n_exutorios_dentro,distancia_min_m,distancia_mediana_m,tipo_geometria_usada,granule_id,download_url,motivo_rank
303,RIVERSP,023,130,SA,2024-10-26T21:07:25Z,2024-10-26T21:14:52Z,8.499420166015625,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_023_130_SA_20241026T210725_20241026T211452_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_023_130_SA_20241026T210725_20241026T211452_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
304,RIVERSP,022,533,SA,2024-10-20T09:46:37Z,2024-10-20T09:55:53Z,8.211252212524414,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_533_SA_20241020T094637_20241020T095553_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_533_SA_20241020T094637_20241020T095553_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
305,RIVERSP,022,505,SA,2024-10-19T09:47:11Z,2024-10-19T09:55:00Z,5.919984817504883,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_505_SA_20241019T094711_20241019T095500_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_505_SA_20241019T094711_20241019T095500_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
306,RIVERSP,022,408,SA,2024-10-15T22:45:07Z,2024-10-15T22:51:57Z,6.156072616577148,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_408_SA_20241015T224507_20241015T225157_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_408_SA_20241015T224507_20241015T225157_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
307,RIVERSP,022,255,SA,2024-10-10T11:23:41Z,2024-10-10T11:33:48Z,10.732257843017578,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_255_SA_20241010T112341_20241010T113348_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_255_SA_20241010T112341_20241010T113348_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
308,RIVERSP,022,227,SA,2024-10-09T11:24:11Z,2024-10-09T11:32:57Z,6.574944496154785,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_227_SA_20241009T112411_20241009T113257_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_227_SA_20241009T112411_20241009T113257_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
309,RIVERSP,022,158,SA,2024-10-07T00:21:46Z,2024-10-07T00:31:00Z,8.511690139770508,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_158_SA_20241007T002146_20241007T003100_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_158_SA_20241007T002146_20241007T003100_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
310,RIVERSP,022,130,SA,2024-10-06T00:22:21Z,2024-10-06T00:29:48Z,8.499894142150879,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_022_130_SA_20241006T002221_20241006T002948_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_022_130_SA_20241006T002221_20241006T002948_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
311,RIVERSP,021,533,SA,2024-09-29T13:01:33Z,2024-09-29T13:10:49Z,8.211250305175781,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_533_SA_20240929T130133_20240929T131049_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_533_SA_20240929T130133_20240929T131049_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
312,RIVERSP,021,505,SA,2024-09-28T13:02:07Z,2024-09-28T13:09:56Z,5.975278854370117,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_505_SA_20240928T130207_20240928T130956_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_505_SA_20240928T130207_20240928T130956_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
313,RIVERSP,021,436,SA,2024-09-26T01:59:17Z,2024-09-26T02:07:43Z,10.893209457397461,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_436_SA_20240926T015917_20240926T020743_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_436_SA_20240926T015917_20240926T020743_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
314,RIVERSP,021,408,SA,2024-09-25T02:00:03Z,2024-09-25T02:06:53Z,6.156069755554199,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_408_SA_20240925T020003_20240925T020653_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_408_SA_20240925T020003_20240925T020653_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
315,RIVERSP,021,255,SA,2024-09-19T14:38:35Z,2024-09-19T14:48:42Z,10.732253074645996,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_255_SA_20240919T143835_20240919T144842_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_255_SA_20240919T143835_20240919T144842_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
316,RIVERSP,021,227,SA,2024-09-18T14:39:05Z,2024-09-18T14:47:51Z,6.5921630859375,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_227_SA_20240918T143905_20240918T144751_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_227_SA_20240918T143905_20240918T144751_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
317,RIVERSP,021,158,SA,2024-09-16T03:36:39Z,2024-09-16T03:45:52Z,8.51169490814209,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_158_SA_20240916T033639_20240916T034552_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_158_SA_20240916T033639_20240916T034552_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
318,RIVERSP,021,130,SA,2024-09-15T03:37:13Z,2024-09-15T03:44:40Z,8.499893188476562,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_021_130_SA_20240915T033713_20240915T034440_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_021_130_SA_20240915T033713_20240915T034440_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
319,RIVERSP,020,533,SA,2024-09-08T16:16:25Z,2024-09-08T16:25:41Z,7.845497131347656,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_533_SA_20240908T161625_20240908T162541_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_533_SA_20240908T161625_20240908T162541_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
320,RIVERSP,020,505,SA,2024-09-07T16:16:59Z,2024-09-07T16:24:49Z,5.97528076171875,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_505_SA_20240907T161659_20240907T162449_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_505_SA_20240907T161659_20240907T162449_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
321,RIVERSP,020,436,SA,2024-09-05T05:14:09Z,2024-09-05T05:22:35Z,10.893210411071777,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_436_SA_20240905T051409_20240905T052235_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_436_SA_20240905T051409_20240905T052235_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
322,RIVERSP,020,408,SA,2024-09-04T05:14:56Z,2024-09-04T05:21:47Z,6.156072616577148,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_408_SA_20240904T051456_20240904T052147_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_408_SA_20240904T051456_20240904T052147_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
323,RIVERSP,020,255,SA,2024-08-29T17:53:24Z,2024-08-29T18:03:36Z,10.732728958129883,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_255_SA_20240829T175324_20240829T180336_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_255_SA_20240829T175324_20240829T180336_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
324,RIVERSP,020,227,SA,2024-08-28T17:53:53Z,2024-08-28T18:02:55Z,6.5925445556640625,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_227_SA_20240828T175353_20240828T180255_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_227_SA_20240828T175353_20240828T180255_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
325,RIVERSP,020,158,SA,2024-08-26T06:51:28Z,2024-08-26T07:00:50Z,8.512234687805176,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_158_SA_20240826T065128_20240826T070050_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_158_SA_20240826T065128_20240826T070050_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
326,RIVERSP,020,130,SA,2024-08-25T06:51:56Z,2024-08-25T06:59:38Z,8.5006742477417,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_020_130_SA_20240825T065156_20240825T065938_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_020_130_SA_20240825T065156_20240825T065938_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
327,RIVERSP,019,533,SA,2024-08-18T19:31:20Z,2024-08-18T19:40:35Z,8.211246490478516,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_533_SA_20240818T193120_20240818T194035_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_533_SA_20240818T193120_20240818T194035_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
328,RIVERSP,019,505,SA,2024-08-17T19:31:53Z,2024-08-17T19:39:43Z,5.975273132324219,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_505_SA_20240817T193153_20240817T193943_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_505_SA_20240817T193153_20240817T193943_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
329,RIVERSP,019,436,SA,2024-08-15T08:29:04Z,2024-08-15T08:37:30Z,10.893203735351562,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_436_SA_20240815T082904_20240815T083730_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_436_SA_20240815T082904_20240815T083730_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
330,RIVERSP,019,408,SA,2024-08-14T08:29:51Z,2024-08-14T08:36:41Z,6.156072616577148,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_408_SA_20240814T082951_20240814T083641_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_408_SA_20240814T082951_20240814T083641_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
331,RIVERSP,019,255,SA,2024-08-08T21:08:24Z,2024-08-08T21:18:31Z,10.73225212097168,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_255_SA_20240808T210824_20240808T211831_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_255_SA_20240808T210824_20240808T211831_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
332,RIVERSP,019,227,SA,2024-08-07T21:08:54Z,2024-08-07T21:17:40Z,6.574949264526367,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_227_SA_20240807T210854_20240807T211740_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_227_SA_20240807T210854_20240807T211740_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
333,RIVERSP,019,158,SA,2024-08-05T10:06:28Z,2024-08-05T10:15:42Z,8.511695861816406,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_158_SA_20240805T100628_20240805T101542_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_158_SA_20240805T100628_20240805T101542_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
334,RIVERSP,019,130,SA,2024-08-04T10:07:03Z,2024-08-04T10:14:30Z,8.499423027038574,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_019_130_SA_20240804T100703_20240804T101430_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_019_130_SA_20240804T100703_20240804T101430_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
335,RIVERSP,018,533,SA,2024-07-28T22:46:15Z,2024-07-28T22:55:30Z,8.211251258850098,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_533_SA_20240728T224615_20240728T225530_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_533_SA_20240728T224615_20240728T225530_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
336,RIVERSP,018,505,SA,2024-07-27T22:46:49Z,2024-07-27T22:54:38Z,5.975276947021484,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_505_SA_20240727T224649_20240727T225438_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_505_SA_20240727T224649_20240727T225438_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
337,RIVERSP,018,436,SA,2024-07-25T11:43:59Z,2024-07-25T11:52:25Z,9.900703430175781,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_436_SA_20240725T114359_20240725T115225_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_436_SA_20240725T114359_20240725T115225_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
338,RIVERSP,018,408,SA,2024-07-24T11:44:46Z,2024-07-24T11:51:36Z,6.156073570251465,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_408_SA_20240724T114446_20240724T115136_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_408_SA_20240724T114446_20240724T115136_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
339,RIVERSP,018,255,SA,2024-07-19T00:23:19Z,2024-07-19T00:33:26Z,10.732250213623047,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_255_SA_20240719T002319_20240719T003326_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_255_SA_20240719T002319_20240719T003326_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
340,RIVERSP,018,227,SA,2024-07-18T00:23:49Z,2024-07-18T00:32:36Z,6.574948310852051,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_227_SA_20240718T002349_20240718T003236_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_227_SA_20240718T002349_20240718T003236_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
341,RIVERSP,018,158,SA,2024-07-15T13:21:24Z,2024-07-15T13:30:37Z,8.511693000793457,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_158_SA_20240715T132124_20240715T133037_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_158_SA_20240715T132124_20240715T133037_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
342,RIVERSP,018,130,SA,2024-07-14T13:21:59Z,2024-07-14T13:29:26Z,8.49942398071289,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_018_130_SA_20240714T132159_20240714T132926_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_018_130_SA_20240714T132159_20240714T132926_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
343,RIVERSP,017,533,SA,2024-07-08T02:01:09Z,2024-07-08T02:10:25Z,8.18453598022461,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_533_SA_20240708T020109_20240708T021025_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_533_SA_20240708T020109_20240708T021025_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
344,RIVERSP,017,505,SA,2024-07-07T02:01:43Z,2024-07-07T02:09:33Z,5.975282669067383,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_505_SA_20240707T020143_20240707T020933_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_505_SA_20240707T020143_20240707T020933_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
345,RIVERSP,017,436,SA,2024-07-04T14:58:53Z,2024-07-04T15:07:19Z,10.407976150512695,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_436_SA_20240704T145853_20240704T150719_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_436_SA_20240704T145853_20240704T150719_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
346,RIVERSP,017,408,SA,2024-07-03T14:59:40Z,2024-07-03T15:06:30Z,6.156071662902832,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_408_SA_20240703T145940_20240703T150630_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_408_SA_20240703T145940_20240703T150630_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
347,RIVERSP,017,255,SA,2024-06-28T03:38:14Z,2024-06-28T03:48:22Z,10.73224925994873,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_255_SA_20240628T033814_20240628T034822_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_255_SA_20240628T033814_20240628T034822_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
348,RIVERSP,017,227,SA,2024-06-27T03:38:45Z,2024-06-27T03:47:31Z,6.592167854309082,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_227_SA_20240627T033845_20240627T034731_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_227_SA_20240627T033845_20240627T034731_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
349,RIVERSP,017,158,SA,2024-06-24T16:36:20Z,2024-06-24T16:45:33Z,8.511693954467773,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_158_SA_20240624T163620_20240624T164533_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_158_SA_20240624T163620_20240624T164533_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
350,RIVERSP,017,130,SA,2024-06-23T16:36:55Z,2024-06-23T16:44:22Z,8.49942398071289,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_017_130_SA_20240623T163655_20240623T164422_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_017_130_SA_20240623T163655_20240623T164422_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
351,RIVERSP,016,533,SA,2024-06-17T05:16:07Z,2024-06-17T05:25:22Z,8.211251258850098,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_016_533_SA_20240617T051607_20240617T052522_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_016_533_SA_20240617T051607_20240617T052522_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
352,RIVERSP,016,505,SA,2024-06-16T05:16:41Z,2024-06-16T05:24:30Z,5.975278854370117,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_016_505_SA_20240616T051641_20240616T052430_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_016_505_SA_20240616T051641_20240616T052430_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
353,RIVERSP,016,436,SA,2024-06-13T18:13:51Z,2024-06-13T18:22:17Z,10.893209457397461,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_016_436_SA_20240613T181351_20240613T182217_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_016_436_SA_20240613T181351_20240613T182217_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
354,RIVERSP,016,408,SA,2024-06-12T18:14:37Z,2024-06-12T18:21:28Z,6.156069755554199,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_016_408_SA_20240612T181437_20240612T182128_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_016_408_SA_20240612T181437_20240612T182128_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
355,RIVERSP,016,255,SA,2024-06-07T06:53:12Z,2024-06-07T07:03:19Z,10.732254981994629,13,0.0,0.0,bounding_box,SWOT_L2_HR_RiverSP_Reach_016_255_SA_20240607T065312_20240607T070319_PGD0_01,https://archive.swot.podaac.earthdata.nasa.gov/podaac-swot-ops-cumulus-protected/SWOT_L2_HR_RiverSP_D/SWOT_L2_HR_RiverSP_Reach_016_255_SA_20240607T065312_20240607T070319_PGD0_01.zip,13 exutorios dentro/intersectando a geometria do granulo.
